# higgs_train_800.txt
# EventId,DER_mass_MMC,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltaeta_jet_jet,DER_mass_jet_jet,DER_prodeta_jet_jet,DER_deltar_tau_lep,DER_pt_tot,DER_sum_pt,DER_pt_ratio_lep_tau,DER_met_phi_centrality,DER_lep_eta_centrality,PRI_tau_pt,PRI_tau_eta,PRI_tau_phi,PRI_lep_pt,PRI_lep_eta,PRI_lep_phi,PRI_met,PRI_met_phi,PRI_met_sumet,PRI_jet_num,PRI_jet_leading_pt,PRI_jet_leading_eta,PRI_jet_leading_phi,PRI_jet_subleading_pt,PRI_jet_subleading_eta,PRI_jet_subleading_phi,PRI_jet_all_pt,Weight,Label
# ID, 30 predictors, kaggle weight, label: 0 = b = background/noise, 1 = s = signal
# predictor normalization constants: 1000, 200, 500, 600, 10, 4000, 20, 10, 300, 1200, 20, 10, 1, 400, 10, 10, 400, 10, 10, 400, 10, 1200, 10, 600, 10, 10, 400, 10, 10, 1000
#
100046,0.20147300,0.11501000,0.20808200,0.10081667,0.44370000,0.12284375,-0.24580000,0.29680000,0.00595333,0.20644250,0.01285000,0.14080000,0.68800000,0.25654500,-0.14750000,0.24090000,0.06583500,-0.12810000,-0.09130000,0.11812250,-0.15770000,0.28116500,0.20000000,0.14407833,-0.21420000,0.02980000,0.08083000,0.22950000,-0.22730000,0.11877900,0.01863612,1
100051,0.10414200,0.18970000,0.13805800,0.08430000,0.39410000,0.10295325,-0.09300000,0.24480000,0.01398000,0.15474000,0.04945000,0.14070000,0.99100000,0.08827750,0.09480000,-0.21670000,0.08728000,0.16050000,0.17580000,0.06026000,-0.30990000,0.16856750,0.20000000,0.11561833,-0.05480000,0.05700000,0.11523500,0.33920000,-0.17250000,0.11546500,0.00150270,1
100057,0.14852300,0.15955500,0.19499400,0.28512333,0.12090000,0.06565250,-0.00335000,0.14230000,0.06953000,0.35007417,0.05090000,0.05580000,0.00000000,0.18495500,-0.19870000,-0.28640000,0.18837000,-0.19920000,-0.14410000,0.21732500,-0.10440000,0.43446667,0.20000000,0.35741500,-0.00580000,0.15250000,0.14077500,0.11510000,-0.17430000,0.27075900,0.00150270,1
100059,0.07381900,0.41868500,0.12131800,0.07239167,0.14940000,0.04054775,-0.02730000,0.15760000,0.15269000,0.22768000,0.10135000,-0.13400000,0.00100000,0.07500000,0.20200000,-0.18030000,0.15200750,0.19050000,0.29080000,0.09983250,0.08770000,0.23609500,0.30000000,0.13340333,-0.08560000,0.13040000,0.13125250,0.06380000,-0.11140000,0.18241300,0.74405625,0
100060,0.10364600,0.20459000,0.12848800,0.22621000,0.06800000,0.01826400,0.08245000,0.15240000,0.06178333,0.25418917,0.02585000,0.12870000,0.95900000,0.15278500,-0.05950000,0.13530000,0.07899750,-0.13980000,0.26480000,0.14956250,0.16680000,0.33523083,0.30000000,0.13029000,-0.16680000,-0.09780000,0.14524250,-0.09890000,-0.17270000,0.21231400,0.00150270,1
100068,0.08853200,0.08172500,0.10028000,0.15884833,0.45570000,0.14503150,-0.17180000,0.17710000,0.11385333,0.15637833,0.06450000,0.13060000,0.58500000,0.06666250,-0.12010000,0.01750000,0.08601500,-0.03440000,0.17250000,0.13043750,0.13370000,0.27167250,0.20000000,0.13999333,-0.09530000,-0.15220000,0.10647000,0.36040000,-0.21220000,0.12658400,0.07135714,0
100070,0.12025300,0.15072000,0.16435200,0.06456000,0.39180000,0.10189475,-0.17285000,0.25510000,0.15433667,0.20258583,0.05085000,0.14000000,0.43400000,0.09980750,0.19630000,0.00620000,0.10150500,0.11740000,-0.23640000,0.02781500,-0.07880000,0.28129917,0.30000000,0.09900167,0.13420000,-0.03690000,0.13427750,-0.25770000,0.21400000,0.16257700,0.00150270,1
100077,0.08662900,0.16928000,0.13500000,0.08180167,0.29780000,0.05729000,-0.08350000,0.19510000,0.05933000,0.17077500,0.06365000,-0.07000000,0.42200000,0.07135500,-0.04760000,0.29730000,0.09082000,-0.21240000,0.19290000,0.03142250,0.01000000,0.17949417,0.30000000,0.09491833,0.07490000,-0.02960000,0.10720000,-0.22290000,-0.28250000,0.14006000,0.30716952,0
100078,0.13235000,0.32929000,0.21314000,0.20806667,0.58220000,0.38969325,-0.42115000,0.19310000,0.11595667,0.25280833,0.17395000,-0.02400000,0.99800000,0.07291750,0.17690000,0.19720000,0.25370750,0.03620000,-0.29890000,0.09355500,-0.18620000,0.27114417,0.20000000,0.16989000,0.31390000,0.04440000,0.17696500,-0.26830000,-0.05670000,0.17272100,0.00150270,1
100082,0.16664000,0.07934000,0.16095400,0.12985833,0.15750000,0.05378025,-0.02720000,0.28710000,0.09345000,0.34214000,0.03455000,0.13100000,0.15900000,0.09860250,-0.06400000,-0.26220000,0.06817250,0.07930000,0.11740000,0.17335000,0.15410000,0.37761750,0.30000000,0.14232000,-0.10620000,0.01660000,0.20389750,0.05130000,-0.22550000,0.34385800,0.00150270,1
100083,0.14599000,0.34431000,0.19468400,0.04756333,0.46640000,0.09922875,-0.25745000,0.30880000,0.08303000,0.14539167,0.10695000,0.14100000,0.67700000,0.07808500,-0.01850000,0.29450000,0.16699000,-0.09170000,-0.00560000,0.05201000,0.22990000,0.16575333,0.20000000,0.06596167,0.28710000,-0.23160000,0.09215750,-0.17930000,0.12950000,0.07644000,1.08294034,0
100084,0.09966800,0.12993000,0.12127400,0.32044500,0.10480000,0.05783650,-0.01365000,0.14050000,0.12651667,0.36306583,0.16410000,0.06770000,0.47500000,0.05961250,-0.05600000,0.11280000,0.19562000,0.04180000,0.01190000,0.26347250,-0.01680000,0.32736500,0.30000000,0.29415000,-0.05580000,0.26640000,0.18391500,0.04900000,-0.16160000,0.33358600,0.35853999,0
100090,0.15145000,0.19663000,0.21653600,0.03287833,0.07260000,0.04484975,0.04365000,0.33870000,0.01596333,0.25462167,0.06195000,0.14140000,0.00000000,0.09084250,0.07100000,-0.00140000,0.11253500,0.23170000,-0.29960000,0.03403000,-0.11600000,0.32552500,0.30000000,0.14396500,0.13650000,0.01550000,0.20106000,0.06390000,0.31180000,0.22419500,1.11353315,0
100093,0.09637900,0.08559000,0.12674600,0.11839833,0.61080000,0.30106075,-0.41545000,0.16770000,0.07426000,0.17221917,0.02130000,0.03080000,0.89500000,0.16073250,0.04180000,-0.25660000,0.06848250,0.00100000,0.20910000,0.09074000,0.15420000,0.21786833,0.20000000,0.11045000,0.20450000,0.00500000,0.12176750,-0.40630000,-0.13190000,0.11497700,0.00150270,1
100097,0.12457500,0.17279000,0.20039400,0.26841833,0.32430000,0.08114925,-0.13130000,0.14790000,0.20449000,0.26279500,0.14565000,0.02270000,0.32800000,0.09173750,0.02180000,-0.05630000,0.26724250,0.16480000,-0.09370000,0.06391250,-0.16110000,0.36020083,0.30000000,0.16193333,-0.16860000,0.28580000,0.10702000,0.15570000,0.15340000,0.17176300,0.01863612,1
100098,0.07757800,0.36138500,0.11633600,0.25601000,0.26040000,0.09273425,-0.07985000,0.09880000,0.13918667,0.27555833,0.10160000,0.05720000,0.06100000,0.10451000,-0.12980000,0.19300000,0.21238500,-0.18660000,0.27390000,0.12536250,0.15650000,0.29315000,0.20000000,0.18609333,-0.09870000,-0.00350000,0.23064000,0.16170000,-0.14330000,0.20391100,0.30979516,0
100099,0.10735000,0.10177000,0.15551000,0.14840667,0.44490000,0.14120900,-0.14950000,0.24820000,0.10623667,0.19428250,0.18050000,0.13350000,0.25100000,0.05404250,-0.12680000,-0.11140000,0.19508500,-0.12160000,0.26880000,0.06791750,0.31340000,0.27285167,0.20000000,0.15892000,-0.08250000,-0.02010000,0.09533750,0.36250000,0.29300000,0.13348800,2.31755816,0
100101,0.09578700,0.12054500,0.12613800,0.08332333,0.02370000,0.03652950,0.19295000,0.22660000,0.18008667,0.19907333,0.04455000,0.14110000,0.00000000,0.08425000,-0.12610000,0.18270000,0.07504250,-0.02950000,-0.02230000,0.04192250,0.09110000,0.34665917,0.20000000,0.22635833,-0.20870000,-0.21990000,0.09839000,-0.18500000,0.04900000,0.17517100,0.00150270,1
100102,0.10107900,0.45658500,0.15838000,0.12220500,0.24630000,0.06544025,-0.06790000,0.26000000,0.19385000,0.28190250,0.20455000,-0.14110000,0.65600000,0.05072750,-0.12790000,-0.25920000,0.20753250,-0.11990000,0.00070000,0.11940750,0.16290000,0.31336500,0.30000000,0.15074167,-0.16300000,-0.11660000,0.14741250,0.08330000,0.30920000,0.23497900,0.74405625,0
100103,0.13012300,0.04125500,0.16346400,0.13510833,0.30220000,0.06553200,-0.10600000,0.21110000,0.17192333,0.19764000,0.03580000,0.11990000,0.99500000,0.12456000,0.07840000,0.31270000,0.08917500,-0.02920000,0.13110000,0.08877000,0.15440000,0.30301333,0.30000000,0.12210000,-0.19150000,-0.16620000,0.10339250,0.11070000,0.13000000,0.15167400,0.00150270,1
100105,0.20857300,0.03427000,0.30867200,0.09504667,0.26850000,0.04593825,0.00130000,0.35810000,0.01882000,0.13423167,0.10320000,0.13620000,0.60100000,0.05126500,-0.10170000,0.07580000,0.10582250,0.23110000,-0.05630000,0.01412750,-0.01160000,0.21215417,0.20000000,0.11129000,0.00100000,-0.27310000,0.07867500,0.26950000,0.13420000,0.09824300,0.74405625,0
100106,0.09161600,0.00122500,0.12568400,0.02329000,0.36550000,0.11210225,-0.08700000,0.31020000,0.02543333,0.16979167,0.04780000,0.06180000,0.39600000,0.08005000,0.06600000,0.09880000,0.07654500,0.04950000,-0.21980000,0.03822750,-0.21870000,0.20430667,0.20000000,0.13058333,-0.30920000,0.01360000,0.15690250,0.05630000,0.30650000,0.14111100,0.00150270,1
100107,0.10982900,0.01661000,0.13067200,0.08703333,0.28930000,0.05280375,0.15305000,0.31290000,0.00382667,0.13528000,0.06175000,0.14020000,0.54300000,0.07273500,0.14240000,-0.29940000,0.08983000,0.11390000,0.01220000,0.11333500,0.00400000,0.12366167,0.20000000,0.09302333,0.37160000,-0.23430000,0.10374000,0.08240000,0.19080000,0.09731000,0.00150270,1
100111,0.08752300,0.12727500,0.11905000,0.14265000,0.48680000,0.11579525,-0.16995000,0.17390000,0.05413000,0.13389833,0.07270000,0.13920000,0.40100000,0.08046000,0.05350000,-0.15620000,0.11696000,0.07380000,0.01650000,0.08272000,-0.04940000,0.17088750,0.20000000,0.07080667,0.08450000,0.26050000,0.09806500,-0.40230000,0.23140000,0.08171000,0.07389913,0
100118,0.11899600,0.01171000,0.14428400,0.15261000,0.03130000,0.07048850,0.04410000,0.22670000,0.33905333,0.36040000,0.05285000,0.06780000,0.00000000,0.06311750,0.09740000,-0.17670000,0.06671500,-0.12870000,-0.19410000,0.10027000,-0.20130000,0.41680583,0.30000000,0.24695667,0.11090000,-0.12100000,0.35204500,0.07960000,0.13440000,0.38054700,0.00150270,1
100125,0.12980300,0.02899500,0.19341200,0.25828333,0.40230000,0.14510225,-0.04595000,0.15120000,0.08772000,0.28990750,0.01135000,0.07210000,0.63600000,0.36884250,-0.06110000,-0.29380000,0.08362250,-0.04150000,-0.14390000,0.03911750,-0.11850000,0.35879333,0.20000000,0.18532167,0.02430000,0.04540000,0.13927500,-0.37790000,0.02130000,0.16690400,0.00150270,1
100128,0.09689500,0.17121500,0.12113200,0.14669667,0.06900000,0.01531425,0.13655000,0.17920000,0.00809000,0.14904750,0.03990000,0.14110000,0.39800000,0.10833500,0.18850000,-0.01430000,0.08642250,0.20200000,-0.19300000,0.09692250,-0.09570000,0.16543000,0.20000000,0.09880333,0.20330000,0.26030000,0.10417750,0.13430000,0.15870000,0.10095300,0.07389913,0
100135,0.13919100,0.09551000,0.19261600,0.11558000,0.47610000,0.26125525,-0.28310000,0.23800000,0.05282333,0.23886917,0.06180000,0.13540000,0.89200000,0.10269500,-0.02750000,0.18780000,0.12693750,0.08700000,-0.23200000,0.05753500,-0.28860000,0.29257583,0.20000000,0.18876000,0.24470000,-0.07970000,0.20383000,-0.23140000,0.15030000,0.19478900,0.00150270,1
100144,0.13345100,0.23110500,0.12597000,0.16640500,0.00060000,0.00795675,0.00195000,0.22040000,0.08603000,0.16711000,0.03150000,0.14140000,0.00000000,0.11116000,0.12480000,0.27160000,0.07004750,0.12780000,0.05130000,0.16412750,0.16510000,0.24723417,0.30000000,0.08756833,0.01940000,-0.08610000,0.10478250,0.02000000,-0.14020000,0.12804900,1.37339095,0
100147,0.10835100,0.14128500,0.14116200,0.30856333,0.25940000,0.07525550,-0.04855000,0.11490000,0.01154000,0.25414833,0.05650000,0.14050000,0.52400000,0.14309500,0.10110000,0.16770000,0.16167500,0.18850000,0.09320000,0.17918250,0.13500000,0.30894000,0.20000000,0.19246000,-0.04540000,-0.17560000,0.16898500,0.21400000,-0.19370000,0.18307000,0.00150270,1
100150,0.12816700,0.26072500,0.17382400,0.17228833,0.09000000,0.01190900,0.24040000,0.22770000,0.00645333,0.17708750,0.01650000,0.12050000,0.09000000,0.20454500,-0.11220000,0.25860000,0.06757250,-0.15400000,-0.14590000,0.08757250,0.28020000,0.24381833,0.20000000,0.12067667,-0.26890000,-0.02950000,0.07813000,-0.17880000,-0.02870000,0.10365800,0.01863612,1
100154,0.28224200,0.23971500,0.44916600,0.25657833,0.57620000,0.35719400,-0.41005000,0.32070000,0.01415000,0.33932917,0.19270000,0.14020000,0.61100000,0.11169250,-0.02220000,0.09340000,0.43050000,-0.17070000,-0.25070000,0.06976500,0.30700000,0.39272083,0.20000000,0.24410500,-0.25670000,0.07350000,0.10964000,0.31950000,-0.07480000,0.19031900,0.07389913,0
100158,0.12167200,0.07837500,0.19088200,0.15835833,0.30150000,0.08246550,-0.10710000,0.15720000,0.11269000,0.33196333,0.05975000,-0.11370000,0.69100000,0.15412500,0.04750000,-0.13120000,0.18419000,0.05550000,-0.28820000,0.00363000,0.16820000,0.31320167,0.30000000,0.15628000,0.11460000,0.19090000,0.13465500,-0.18700000,-0.01890000,0.26303000,0.00265331,1
100164,0.12520700,0.04095000,0.16978400,0.12166167,0.08330000,0.01022200,-0.00185000,0.20330000,0.11234333,0.13387083,0.03035000,0.06910000,0.01400000,0.14393250,-0.01540000,0.27510000,0.08731250,-0.12320000,0.10280000,0.07085750,0.07670000,0.20087333,0.20000000,0.06344500,0.00460000,-0.22010000,0.07519750,-0.07870000,-0.13900000,0.06814700,0.06406078,0
100174,0.08965600,0.24813000,0.12823400,0.03800333,0.01910000,0.03604675,0.00685000,0.26650000,0.09281667,0.17557083,0.05005000,-0.14110000,0.00000000,0.08213750,0.21820000,-0.25630000,0.08220250,0.20000000,0.10620000,0.09426250,-0.05020000,0.19550417,0.20000000,0.13019333,0.04780000,-0.13020000,0.16708000,0.02870000,0.21680000,0.14494900,1.45484847,0
100178,0.07573300,0.45492500,0.11796400,0.07706833,0.07180000,0.02872950,0.00005000,0.17450000,0.08063333,0.16841667,0.13105000,-0.04440000,0.00000000,0.05936250,-0.23890000,0.04360000,0.15557250,-0.22720000,-0.13060000,0.08708250,0.14070000,0.19501167,0.20000000,0.13487833,0.00010000,-0.29540000,0.08800000,0.07200000,0.01890000,0.11612600,1.03409965,0
100183,0.08233600,0.24720000,0.10828600,0.04291000,0.09180000,0.01741725,0.23310000,0.28030000,0.07504333,0.09794167,0.05520000,0.12510000,0.00000000,0.06439750,-0.08710000,0.19680000,0.07110000,-0.05130000,-0.08120000,0.05745000,0.18140000,0.16642583,0.20000000,0.05384000,0.26660000,0.23190000,0.07756750,0.17490000,-0.14070000,0.06333100,0.01863612,1
100188,0.17257700,0.47597500,0.17969000,0.04128000,0.14410000,0.02700550,-0.02320000,0.28840000,0.01158333,0.14931417,0.10095000,0.11270000,0.05600000,0.07573000,-0.07860000,-0.15520000,0.15286500,-0.14580000,0.12530000,0.09621250,-0.15000000,0.13718917,0.20000000,0.09039500,0.04870000,0.30400000,0.08375500,-0.09540000,0.02550000,0.08773900,2.14252296,0
100191,0.09517700,0.16314000,0.12183200,0.14172000,0.00190000,0.00885275,0.01680000,0.19270000,0.00384667,0.13445500,0.02995000,0.13710000,0.00000000,0.11037750,0.03250000,-0.27940000,0.06607000,0.12710000,0.18100000,0.09017250,0.29240000,0.11924500,0.20000000,0.09133667,-0.05890000,-0.05220000,0.08991250,-0.05700000,0.02190000,0.09076700,1.45484847,0
100192,0.10236200,0.06058000,0.15660000,0.25675500,0.42610000,0.18145125,-0.17560000,0.14440000,0.23858000,0.30965000,0.18855000,0.07920000,0.44800000,0.07596250,-0.11060000,-0.02460000,0.28644250,-0.08970000,-0.16740000,0.08500750,-0.18690000,0.40290083,0.30000000,0.23076000,-0.11170000,0.14300000,0.13662750,0.31440000,0.06880000,0.22661800,0.06406078,0
100202,0.09823000,0.18626500,0.12735200,0.05436667,0.42970000,0.06970300,-0.12965000,0.28120000,0.06992000,0.13461083,0.03890000,0.14100000,1.00000000,0.09140750,0.13760000,0.28540000,0.07110250,0.14550000,0.00430000,0.04862750,0.18710000,0.18756333,0.30000000,0.05394667,0.35710000,-0.08190000,0.08020250,-0.07260000,-0.28020000,0.09652900,0.07389913,0
100205,0.15709600,0.11603000,0.22758600,0.16094000,0.26750000,0.08725950,-0.02875000,0.25170000,0.20857333,0.29958833,0.01370000,0.13980000,0.30600000,0.28033250,0.07730000,0.07910000,0.07680250,0.03540000,-0.16900000,0.02013500,-0.00310000,0.45376333,0.30000000,0.15918000,-0.24400000,0.22870000,0.21189000,0.02360000,-0.22310000,0.21665300,0.30097511,0
100206,0.17048800,0.10752500,0.16660000,0.11789500,0.04630000,0.06174600,-0.00195000,0.27490000,0.26306333,0.33792333,0.03020000,0.13610000,0.07700000,0.12929750,0.04570000,0.09360000,0.07814000,-0.02510000,-0.26900000,0.16698500,0.31180000,0.37366833,0.30000000,0.21173167,-0.01110000,0.21660000,0.28974250,0.03520000,-0.06220000,0.32253300,0.35853999,0
100211,0.08155500,0.09825000,0.08878800,0.14292167,0.06170000,0.01276725,-0.00350000,0.17580000,0.17610333,0.21651333,0.05560000,0.13480000,0.00000000,0.06800500,0.19890000,-0.27400000,0.07562000,0.22030000,0.17980000,0.12421000,0.23100000,0.21662167,0.30000000,0.11845167,0.04690000,-0.01910000,0.14498250,-0.01490000,-0.06080000,0.20236600,0.35853999,0
100214,0.06644700,0.03360500,0.06788400,0.29772167,0.00650000,0.13835900,0.00125000,0.08100000,0.08384333,0.55491250,0.04700000,0.12050000,0.00000000,0.10787750,-0.00520000,0.02130000,0.10144750,-0.06320000,0.07780000,0.24745750,0.06720000,0.65122917,0.20000000,0.63167500,0.01920000,-0.24260000,0.50789750,0.01280000,0.09500000,0.58216500,0.07389913,0
100219,0.13731300,0.00025500,0.19444200,0.19194833,0.40350000,0.13484075,-0.16660000,0.17350000,0.00492667,0.22675083,0.05955000,0.10010000,0.98800000,0.14597250,0.10940000,-0.13080000,0.17388500,0.10770000,-0.30430000,0.09922250,-0.30420000,0.24683583,0.20000000,0.12517667,-0.11580000,0.00200000,0.17262750,0.28760000,0.13160000,0.14415700,0.00150270,1
100232,0.08431800,0.10956500,0.07862600,0.39139500,0.04410000,0.01190850,0.05820000,0.09920000,0.15378333,0.30030667,0.09830000,0.06710000,0.00000000,0.07016000,-0.02120000,-0.17800000,0.13794250,0.05400000,-0.11330000,0.40185250,-0.09000000,0.25687000,0.30000000,0.19655500,-0.13220000,0.20310000,0.18574500,-0.08810000,0.19820000,0.27712700,0.07135714,0
100236,0.12654700,0.24457000,0.16247000,0.32548833,0.09160000,0.03218525,0.12515000,0.11960000,0.02463667,0.29830083,0.04500000,0.13680000,0.79200000,0.18636750,-0.23470000,-0.27020000,0.16777500,-0.18680000,0.24860000,0.18666750,-0.30920000,0.29229583,0.20000000,0.21006667,-0.21050000,-0.03220000,0.22566000,-0.11890000,0.04050000,0.21630400,0.00150270,1
100240,0.11048100,0.21027500,0.14777200,0.08308667,0.36600000,0.09644600,-0.06245000,0.26090000,0.15093333,0.18062667,0.04970000,0.10980000,0.02400000,0.07308250,-0.03870000,0.31200000,0.07264250,-0.20800000,-0.11780000,0.05804500,-0.30650000,0.22396667,0.30000000,0.10404833,-0.03810000,-0.00620000,0.14478500,0.32790000,0.30520000,0.15846300,0.08341403,0
100243,0.08814700,0.38068000,0.13518600,0.21682333,0.25410000,0.11398900,-0.08070000,0.11190000,0.14344333,0.38888167,0.02800000,0.00190000,0.61700000,0.20753750,0.03170000,-0.16710000,0.11623000,0.08540000,-0.06900000,0.10757500,-0.27260000,0.41093417,0.30000000,0.38436167,0.12420000,0.16090000,0.15261500,-0.12990000,-0.12470000,0.33715100,0.07135714,0
100244,0.11464800,0.12192500,0.14738800,0.08272500,0.06470000,0.02655625,0.05745000,0.26380000,0.04470000,0.21618917,0.03855000,0.14080000,0.00000000,0.09317750,-0.11780000,0.25570000,0.07188500,0.00400000,-0.13870000,0.06086750,-0.23440000,0.28242583,0.30000000,0.09835667,0.07960000,-0.05120000,0.11737750,0.14430000,0.19460000,0.19340200,0.06406078,0
100245,0.15959200,0.06531500,0.17647600,0.45856167,0.33420000,0.26409875,-0.13430000,0.10640000,0.05030667,0.52327417,0.02440000,0.11890000,0.88300000,0.30513000,-0.04310000,0.26160000,0.14890750,-0.09160000,0.16700000,0.29831250,0.18250000,0.64066583,0.20000000,0.55663167,0.13450000,-0.12870000,0.28084250,-0.19970000,0.10450000,0.44631500,0.00150270,1
